algoritmo,mae,rsd,lsd,mbre,mmer,sa
Deep,211.2893195401033,127.73338009159666,4.857144264028551,82.99386965806993,82.99386965806993,0.7887106804598967
ABE,161.83693333333338,118.58573179030935,1.2431806813792916,2.3523845808065165,1.30148793875602,0.8381630666666666
Adaboost,219.96914285714283,89.36715572279988,1.3777850044530044,4.27165523073062,0.7718807204974463,0.7800308571428571
ANN,273.80698283290144,0.1806313533554858,6.626187228082226,35.14811198029998,34.91584228208542,0.7261930171670985
Bagging,154.45026666666664,112.74979473417402,1.2774296090821686,2.644124697246402,0.907731558954294,0.8455497333333334
CART,240.248,125.64866345127768,2.3472236406370084,7.495108286681982,4.1986463719240685,0.759752
ElasticNET,178.25593841162586,94.87832972026156,1.1492964903084486,-0.5271741869620928,-1.0985523761492006,0.8217440615883741
GBM,178.64765421762525,117.2155271954163,1.2696552807913766,3.4480047612565143,1.1009443937740189,0.8213523457823748
LARS,182.80743504365915,123.10792462037604,1.33934818391262,3.281357985162626,2.0668843752365818,0.8171925649563409
